id_usuario,latitude_produtor,longitude_produtor,nota,tipo
455,-15.680229711329549,-48.19129696202176,6,Real
23,-15.79198604775903,-48.073220609634184,4,Real
91,-15.680229711329549,-48.19129696202176,7,Real
832,-16.010895763907747,-48.19137553141773,9,Real
806,-15.760201790322142,-47.68140802829809,4,Real
553,-15.955531421279407,-47.93264305083946,10,Real
57,-15.867929822620473,-48.18893076946422,3,Real
387,-16.022445866016103,-47.97128780260604,6,Real
744,-16.030156516084975,-48.03290949574748,6,Real
577,-15.480836250049698,-47.63352713148677,10,Real
744,-15.818309446012448,-47.92109802601978,10,Real
147,-15.881515588082818,-48.14501797943107,10,Real
118,-15.808592558336688,-47.919566856022335,10,Real
179,-15.791218667949416,-47.88771366236689,10,Real
50,-15.918237147468776,-48.152998269411306,9,Real
969,-15.739492578308576,-47.64160937907283,5,Real
556,-15.739492578308576,-47.64160937907283,3,Real
632,-15.680229711329549,-48.19129696202176,4,Real
207,-15.834538486791782,-48.18555947267396,7,Real
565,-15.807068838177504,-47.93713797326396,8,Real
481,-15.818309446012448,-47.92109802601978,9,Real
134,-15.784649282288255,-47.66375932263911,4,Real
573,-15.789305179965645,-48.213228904466675,7,Real
997,-15.807068838177504,-47.93713797326396,3,Real
475,-15.881515588082818,-48.14501797943107,3,Real
913,-15.867811159057172,-48.23501079018999,4,Real
996,-15.818309446012448,-47.92109802601978,4,Real
195,-15.891105816817026,-47.97583200232041,3,Real
412,-16.02210635940884,-47.986225204278774,3,Real
27,-15.970282672946103,-48.202978080533384,5,Real
74,-15.808592558336688,-47.919566856022335,4,Real
305,-15.845077432467845,-48.09006298752325,10,Real
422,-15.867811159057172,-48.23501079018999,5,Real
694,-15.413159337375612,-47.61419280854606,6,Real
919,-15.867811159057172,-48.23501079018999,6,Real
206,-15.891105816817026,-47.97583200232041,10,Real
87,-15.888273196213543,-48.167924297823035,4,Real
353,-15.867929822620473,-48.18893076946422,6,Real
455,-15.967185379868843,-47.74443051233905,8,Real
892,-15.960984898708181,-48.11559622169974,7,Real
627,-15.683422573154997,-48.17119961212521,5,Real
273,-15.562076877111464,-47.83444173384607,7,Real
503,-16.022445866016103,-47.97128780260604,3,Real
702,-15.815543074509781,-47.98757000084461,6,Real
139,-15.62779297528241,-48.174758288040636,7,Real
192,-15.815543074509781,-47.98757000084461,9,Real
412,-15.867811159057172,-48.23501079018999,8,Real
545,-15.891105816817026,-47.97583200232041,5,Real
538,-15.760201790322142,-47.68140802829809,3,Real
263,-15.79198604775903,-48.073220609634184,7,Real
313,-15.79198604775903,-48.073220609634184,10,Real
293,-15.955531421279407,-47.93264305083946,5,Real
88,-15.807068838177504,-47.93713797326396,8,Real
939,-15.62779297528241,-48.174758288040636,4,Real
780,-15.413159337375612,-47.61419280854606,9,Real
533,-15.960984898708181,-48.11559622169974,3,Real
553,-15.908095038243532,-48.14236215194033,5,Real
672,-16.022445866016103,-47.97128780260604,9,Real
59,-15.480836250049698,-47.63352713148677,7,Real
710,-15.908095038243532,-48.14236215194033,5,Real
6,-15.96438995541584,-48.16554953272398,4,Real
607,-15.760201790322142,-47.68140802829809,8,Real
511,-16.02210635940884,-47.986225204278774,6,Real
803,-15.791218667949416,-47.88771366236689,9,Real
884,-15.834538486791782,-48.18555947267396,5,Real
792,-15.815543074509781,-47.98757000084461,8,Real
427,-15.62779297528241,-48.174758288040636,6,Real
914,-15.491909318522744,-47.5947999585635,10,Real
851,-15.955531421279407,-47.93264305083946,9,Real
228,-15.807068838177504,-47.93713797326396,7,Real
411,-15.955531421279407,-47.93264305083946,8,Real
127,-15.760201790322142,-47.68140802829809,6,Real
453,-15.96778843226439,-47.797184580201986,7,Real
587,-15.867811159057172,-48.23501079018999,6,Real
766,-15.908095038243532,-48.14236215194033,9,Real
785,-15.680229711329549,-48.19129696202176,5,Real
523,-15.680229711329549,-48.19129696202176,5,Real
566,-15.784649282288255,-47.66375932263911,7,Real
104,-15.413159337375612,-47.61419280854606,7,Real
29,-15.480836250049698,-47.63352713148677,3,Real
232,-15.967185379868843,-47.74443051233905,3,Real
601,-15.739492578308576,-47.64160937907283,6,Real
437,-15.794457042884106,-48.24443154256446,10,Real
29,-15.888273196213543,-48.167924297823035,7,Real
760,-15.807068838177504,-47.93713797326396,7,Real
558,-16.005180112461105,-48.02607959556015,6,Real
613,-15.908095038243532,-48.14236215194033,5,Real
550,-15.62779297528241,-48.174758288040636,10,Real
308,-15.808592558336688,-47.919566856022335,10,Real
18,-15.955531421279407,-47.93264305083946,10,Real
579,-16.005180112461105,-48.02607959556015,8,Real
109,-15.960984898708181,-48.11559622169974,5,Real
555,-15.794457042884106,-48.24443154256446,10,Real
432,-15.960984898708181,-48.11559622169974,7,Real
894,-16.010895763907747,-48.19137553141773,10,Real
138,-15.791218667949416,-47.88771366236689,3,Real
970,-15.808592558336688,-47.919566856022335,9,Real
929,-16.010895763907747,-48.19137553141773,10,Real
98,-15.845077432467845,-48.09006298752325,3,Real
56,-15.96438995541584,-48.16554953272398,10,Real
723,-15.683422573154997,-48.17119961212521,9,Real
2,-15.891105816817026,-47.97583200232041,7,Real
673,-16.022445866016103,-47.97128780260604,4,Real
873,-15.891105816817026,-47.97583200232041,3,Real
219,-15.789305179965645,-48.213228904466675,4,Real
381,-15.881515588082818,-48.14501797943107,8,Real
740,-16.010895763907747,-48.19137553141773,6,Real
230,-15.789305179965645,-48.213228904466675,5,Real
17,-15.834538486791782,-48.18555947267396,4,Real
35,-15.680229711329549,-48.19129696202176,8,Real
499,-15.79198604775903,-48.073220609634184,3,Real
527,-15.867929822620473,-48.18893076946422,7,Real
377,-15.96438995541584,-48.16554953272398,3,Real
237,-15.680229711329549,-48.19129696202176,10,Real
241,-15.867929822620473,-48.18893076946422,8,Real
169,-15.967185379868843,-47.74443051233905,3,Real
315,-15.967185379868843,-47.74443051233905,6,Real
993,-15.908095038243532,-48.14236215194033,10,Real
719,-15.94019852371591,-48.10575213416886,7,Real
636,-15.94019852371591,-48.10575213416886,6,Real
684,-15.815543074509781,-47.98757000084461,10,Real
251,-15.96438995541584,-48.16554953272398,5,Real
944,-15.96778843226439,-47.797184580201986,4,Real
204,-16.005180112461105,-48.02607959556015,6,Real
493,-15.807068838177504,-47.93713797326396,7,Real
562,-16.022445866016103,-47.97128780260604,6,Real
38,-15.413159337375612,-47.61419280854606,8,Real
963,-15.970282672946103,-48.202978080533384,6,Real
818,-15.791218667949416,-47.88771366236689,4,Real
13,-15.784649282288255,-47.66375932263911,7,Real
986,-15.867811159057172,-48.23501079018999,10,Real
933,-16.005180112461105,-48.02607959556015,9,Real
48,-15.960984898708181,-48.11559622169974,3,Real
536,-15.818309446012448,-47.92109802601978,6,Real
715,-15.918237147468776,-48.152998269411306,3,Real
912,-15.918237147468776,-48.152998269411306,10,Real
712,-15.739492578308576,-47.64160937907283,3,Real
38,-15.891105816817026,-47.97583200232041,6,Real
776,-15.760201790322142,-47.68140802829809,9,Real
389,-16.030156516084975,-48.03290949574748,5,Real
606,-15.960984898708181,-48.11559622169974,5,Real
546,-15.867811159057172,-48.23501079018999,4,Real
279,-15.562076877111464,-47.83444173384607,7,Real
946,-15.784649282288255,-47.66375932263911,10,Real
676,-15.96438995541584,-48.16554953272398,10,Real
777,-15.739492578308576,-47.64160937907283,4,Real
901,-16.02210635940884,-47.986225204278774,6,Real
545,-15.967185379868843,-47.74443051233905,4,Real
701,-15.413159337375612,-47.61419280854606,6,Real
892,-15.680229711329549,-48.19129696202176,4,Real
471,-15.807068838177504,-47.93713797326396,3,Real
415,-15.918237147468776,-48.152998269411306,8,Real
432,-15.967185379868843,-47.74443051233905,3,Real
550,-15.794457042884106,-48.24443154256446,8,Real
240,-15.491909318522744,-47.5947999585635,3,Real
979,-15.808592558336688,-47.919566856022335,3,Real
389,-16.02210635940884,-47.986225204278774,8,Real
418,-15.845077432467845,-48.09006298752325,8,Real
230,-15.791218667949416,-47.88771366236689,5,Real
189,-15.834538486791782,-48.18555947267396,4,Real
288,-15.491909318522744,-47.5947999585635,9,Real
891,-15.908095038243532,-48.14236215194033,8,Real
135,-15.891105816817026,-47.97583200232041,4,Real
852,-15.96778843226439,-47.797184580201986,6,Real
364,-15.918237147468776,-48.152998269411306,4,Real
763,-15.967185379868843,-47.74443051233905,7,Real
572,-15.413159337375612,-47.61419280854606,3,Real
64,-15.955531421279407,-47.93264305083946,10,Real
287,-15.79198604775903,-48.073220609634184,10,Real
291,-15.683422573154997,-48.17119961212521,4,Real
476,-15.739492578308576,-47.64160937907283,5,Real
10,-15.970282672946103,-48.202978080533384,9,Real
668,-15.562076877111464,-47.83444173384607,9,Real
912,-15.94019852371591,-48.10575213416886,6,Real
886,-15.789305179965645,-48.213228904466675,5,Real
892,-15.967185379868843,-47.74443051233905,5,Real
76,-16.030156516084975,-48.03290949574748,4,Real
593,-15.867811159057172,-48.23501079018999,6,Real
829,-15.562076877111464,-47.83444173384607,5,Real
71,-15.789305179965645,-48.213228904466675,8,Real
68,-15.955531421279407,-47.93264305083946,3,Real
516,-15.789305179965645,-48.213228904466675,10,Real
915,-15.562076877111464,-47.83444173384607,5,Real
876,-15.960984898708181,-48.11559622169974,5,Real
916,-15.970282672946103,-48.202978080533384,8,Real
561,-16.022445866016103,-47.97128780260604,5,Real
438,-15.955531421279407,-47.93264305083946,5,Real
366,-15.807068838177504,-47.93713797326396,3,Real
318,-15.683422573154997,-48.17119961212521,4,Real
18,-15.784649282288255,-47.66375932263911,3,Real
236,-15.791218667949416,-47.88771366236689,5,Real
745,-15.794457042884106,-48.24443154256446,10,Real
635,-15.955531421279407,-47.93264305083946,10,Real
681,-15.791218667949416,-47.88771366236689,9,Real
678,-15.808592558336688,-47.919566856022335,4,Real
213,-15.967185379868843,-47.74443051233905,8,Real
672,-15.413159337375612,-47.61419280854606,6,Real
7,-15.760201790322142,-47.68140802829809,5,Real
749,-15.845077432467845,-48.09006298752325,9,Real
456,-15.491909318522744,-47.5947999585635,6,Real
630,-15.96778843226439,-47.797184580201986,4,Real
759,-15.79198604775903,-48.073220609634184,4,Real
345,-15.96778843226439,-47.797184580201986,10,Real
845,-16.02210635940884,-47.986225204278774,8,Real
213,-15.784649282288255,-47.66375932263911,9,Real
40,-15.834538486791782,-48.18555947267396,10,Real
386,-15.680229711329549,-48.19129696202176,8,Real
201,-15.845077432467845,-48.09006298752325,6,Real
613,-15.491909318522744,-47.5947999585635,10,Real
998,-15.960984898708181,-48.11559622169974,3,Real
90,-15.867929822620473,-48.18893076946422,6,Real
999,-15.960984898708181,-48.11559622169974,9,Real
202,-15.960984898708181,-48.11559622169974,4,Real
243,-15.967185379868843,-47.74443051233905,8,Real
603,-15.562076877111464,-47.83444173384607,4,Real
69,-15.807068838177504,-47.93713797326396,8,Real
131,-15.834538486791782,-48.18555947267396,3,Real
891,-15.784649282288255,-47.66375932263911,4,Real
785,-16.030156516084975,-48.03290949574748,7,Real
911,-16.005180112461105,-48.02607959556015,9,Real
859,-15.96438995541584,-48.16554953272398,8,Real
859,-15.867929822620473,-48.18893076946422,8,Real
677,-15.891105816817026,-47.97583200232041,7,Real
725,-15.62779297528241,-48.174758288040636,5,Real
227,-15.96778843226439,-47.797184580201986,7,Real
313,-15.683422573154997,-48.17119961212521,6,Real
130,-15.789305179965645,-48.213228904466675,8,Real
744,-16.022445866016103,-47.97128780260604,4,Real
800,-15.789305179965645,-48.213228904466675,7,Real
712,-15.789305179965645,-48.213228904466675,3,Real
21,-15.791218667949416,-47.88771366236689,7,Real
839,-15.789305179965645,-48.213228904466675,4,Real
295,-15.891105816817026,-47.97583200232041,7,Real
296,-15.789305179965645,-48.213228904466675,10,Real
410,-16.005180112461105,-48.02607959556015,5,Real
693,-15.562076877111464,-47.83444173384607,7,Real
309,-15.96778843226439,-47.797184580201986,6,Real
284,-15.789305179965645,-48.213228904466675,3,Real
761,-16.005180112461105,-48.02607959556015,4,Real
675,-15.888273196213543,-48.167924297823035,9,Real
971,-15.807068838177504,-47.93713797326396,9,Real
693,-15.562076877111464,-47.83444173384607,10,Real
397,-16.010895763907747,-48.19137553141773,8,Real
596,-15.970282672946103,-48.202978080533384,8,Real
708,-15.834538486791782,-48.18555947267396,3,Real
881,-15.834538486791782,-48.18555947267396,6,Real
52,-15.807068838177504,-47.93713797326396,10,Real
212,-15.867929822620473,-48.18893076946422,8,Real
186,-15.480836250049698,-47.63352713148677,3,Real
411,-15.413159337375612,-47.61419280854606,9,Real
21,-15.680229711329549,-48.19129696202176,9,Real
389,-15.918237147468776,-48.152998269411306,9,Real
983,-16.030156516084975,-48.03290949574748,6,Real
286,-15.789305179965645,-48.213228904466675,4,Real
206,-15.955531421279407,-47.93264305083946,4,Real
652,-15.967185379868843,-47.74443051233905,4,Real
792,-15.79198604775903,-48.073220609634184,7,Real
715,-15.791218667949416,-47.88771366236689,8,Real
754,-15.967185379868843,-47.74443051233905,3,Real
328,-16.010895763907747,-48.19137553141773,8,Real
939,-15.480836250049698,-47.63352713148677,8,Real
879,-15.680229711329549,-48.19129696202176,7,Real
328,-15.818309446012448,-47.92109802601978,3,Real
308,-15.891105816817026,-47.97583200232041,6,Real
362,-15.970282672946103,-48.202978080533384,6,Real
227,-15.794457042884106,-48.24443154256446,9,Real
141,-15.791218667949416,-47.88771366236689,6,Real
585,-15.789305179965645,-48.213228904466675,6,Real
497,-15.808592558336688,-47.919566856022335,6,Real
119,-15.955531421279407,-47.93264305083946,7,Real
15,-15.867811159057172,-48.23501079018999,5,Real
411,-16.022445866016103,-47.97128780260604,10,Real
281,-15.881515588082818,-48.14501797943107,5,Real
153,-15.918237147468776,-48.152998269411306,4,Real
142,-15.789305179965645,-48.213228904466675,6,Real
161,-15.96778843226439,-47.797184580201986,4,Real
849,-15.970282672946103,-48.202978080533384,7,Real
354,-15.834538486791782,-48.18555947267396,3,Real
858,-15.413159337375612,-47.61419280854606,7,Real
863,-15.480836250049698,-47.63352713148677,8,Real
711,-15.867929822620473,-48.18893076946422,7,Real
796,-15.815543074509781,-47.98757000084461,10,Real
275,-15.789305179965645,-48.213228904466675,10,Real
363,-15.791218667949416,-47.88771366236689,5,Real
642,-15.739492578308576,-47.64160937907283,10,Real
164,-15.96778843226439,-47.797184580201986,5,Real
978,-15.960984898708181,-48.11559622169974,9,Real
305,-15.94019852371591,-48.10575213416886,7,Real
431,-15.680229711329549,-48.19129696202176,8,Real
684,-15.784649282288255,-47.66375932263911,10,Real
805,-15.881515588082818,-48.14501797943107,3,Real
141,-15.62779297528241,-48.174758288040636,10,Real
918,-15.808592558336688,-47.919566856022335,6,Real
566,-15.62779297528241,-48.174758288040636,5,Real
248,-15.881515588082818,-48.14501797943107,10,Real
153,-16.010895763907747,-48.19137553141773,5,Real
78,-16.022445866016103,-47.97128780260604,4,Real
999,-15.79198604775903,-48.073220609634184,9,Real
954,-15.413159337375612,-47.61419280854606,8,Real
629,-15.818309446012448,-47.92109802601978,8,Real
718,-15.96778843226439,-47.797184580201986,9,Real
104,-15.79198604775903,-48.073220609634184,10,Real
852,-15.794457042884106,-48.24443154256446,4,Real
252,-15.413159337375612,-47.61419280854606,4,Real
931,-15.960984898708181,-48.11559622169974,7,Real
615,-15.807068838177504,-47.93713797326396,7,Real
495,-15.967185379868843,-47.74443051233905,6,Real
246,-15.413159337375612,-47.61419280854606,8,Real
65,-15.881515588082818,-48.14501797943107,6,Real
964,-15.562076877111464,-47.83444173384607,10,Real
433,-15.794457042884106,-48.24443154256446,4,Real
317,-15.891105816817026,-47.97583200232041,4,Real
942,-15.807068838177504,-47.93713797326396,4,Real
169,-15.970282672946103,-48.202978080533384,8,Real
898,-15.94019852371591,-48.10575213416886,7,Real
371,-15.818309446012448,-47.92109802601978,7,Real
613,-15.845077432467845,-48.09006298752325,9,Real
149,-15.867811159057172,-48.23501079018999,5,Real
346,-15.970282672946103,-48.202978080533384,7,Real
330,-15.818309446012448,-47.92109802601978,3,Real
598,-15.562076877111464,-47.83444173384607,3,Real
782,-15.79198604775903,-48.073220609634184,5,Real
169,-16.005180112461105,-48.02607959556015,9,Real
142,-16.030156516084975,-48.03290949574748,3,Real
704,-15.739492578308576,-47.64160937907283,8,Real
613,-15.413159337375612,-47.61419280854606,8,Real
94,-15.96438995541584,-48.16554953272398,4,Real
509,-15.808592558336688,-47.919566856022335,7,Real
258,-16.005180112461105,-48.02607959556015,9,Real
854,-15.739492578308576,-47.64160937907283,10,Real
441,-15.867929822620473,-48.18893076946422,7,Real
495,-15.794457042884106,-48.24443154256446,7,Real
201,-15.918237147468776,-48.152998269411306,10,Real
291,-15.739492578308576,-47.64160937907283,3,Real
618,-15.94019852371591,-48.10575213416886,7,Real
322,-15.867811159057172,-48.23501079018999,9,Real
642,-15.818309446012448,-47.92109802601978,6,Real
190,-15.739492578308576,-47.64160937907283,6,Real
245,-15.79198604775903,-48.073220609634184,6,Real
964,-15.834538486791782,-48.18555947267396,8,Real
605,-15.960984898708181,-48.11559622169974,7,Real
